trial_id,global_seed,scene_id,scene_seed,algorithm_type,algorithm,trial_seed,q_start,q_goal,target_position,target_quat_wxyz,success
39,42,scene_04_near_singularity,20260529,planner,rrt,40081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
40,42,scene_04_near_singularity,20260529,planner,rrt,40082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
41,42,scene_04_near_singularity,20260529,planner,rrt,40083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
42,42,scene_04_near_singularity,20260529,planner,rrt,40084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
43,42,scene_04_near_singularity,20260529,planner,rrt,40085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
44,42,scene_04_near_singularity,20260529,planner,rrt,40086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
45,42,scene_04_near_singularity,20260529,planner,rrt,40087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
46,42,scene_04_near_singularity,20260529,planner,rrt,40088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
47,42,scene_04_near_singularity,20260529,planner,rrt,40089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
48,42,scene_04_near_singularity,20260529,planner,rrt,40090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
49,42,scene_04_near_singularity,20260529,planner,rrt,40091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
0,42,scene_04_near_singularity,20260529,planner,rrt_connect,41042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
1,42,scene_04_near_singularity,20260529,planner,rrt_connect,41043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
2,42,scene_04_near_singularity,20260529,planner,rrt_connect,41044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
3,42,scene_04_near_singularity,20260529,planner,rrt_connect,41045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
4,42,scene_04_near_singularity,20260529,planner,rrt_connect,41046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
5,42,scene_04_near_singularity,20260529,planner,rrt_connect,41047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
6,42,scene_04_near_singularity,20260529,planner,rrt_connect,41048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
7,42,scene_04_near_singularity,20260529,planner,rrt_connect,41049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
8,42,scene_04_near_singularity,20260529,planner,rrt_connect,41050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
9,42,scene_04_near_singularity,20260529,planner,rrt_connect,41051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
10,42,scene_04_near_singularity,20260529,planner,rrt_connect,41052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
11,42,scene_04_near_singularity,20260529,planner,rrt_connect,41053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
12,42,scene_04_near_singularity,20260529,planner,rrt_connect,41054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
13,42,scene_04_near_singularity,20260529,planner,rrt_connect,41055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
14,42,scene_04_near_singularity,20260529,planner,rrt_connect,41056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
15,42,scene_04_near_singularity,20260529,planner,rrt_connect,41057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
16,42,scene_04_near_singularity,20260529,planner,rrt_connect,41058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
17,42,scene_04_near_singularity,20260529,planner,rrt_connect,41059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
18,42,scene_04_near_singularity,20260529,planner,rrt_connect,41060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
19,42,scene_04_near_singularity,20260529,planner,rrt_connect,41061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
20,42,scene_04_near_singularity,20260529,planner,rrt_connect,41062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
21,42,scene_04_near_singularity,20260529,planner,rrt_connect,41063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
22,42,scene_04_near_singularity,20260529,planner,rrt_connect,41064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
23,42,scene_04_near_singularity,20260529,planner,rrt_connect,41065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
24,42,scene_04_near_singularity,20260529,planner,rrt_connect,41066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
25,42,scene_04_near_singularity,20260529,planner,rrt_connect,41067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
26,42,scene_04_near_singularity,20260529,planner,rrt_connect,41068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
27,42,scene_04_near_singularity,20260529,planner,rrt_connect,41069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
28,42,scene_04_near_singularity,20260529,planner,rrt_connect,41070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
29,42,scene_04_near_singularity,20260529,planner,rrt_connect,41071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
30,42,scene_04_near_singularity,20260529,planner,rrt_connect,41072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
31,42,scene_04_near_singularity,20260529,planner,rrt_connect,41073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
32,42,scene_04_near_singularity,20260529,planner,rrt_connect,41074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
33,42,scene_04_near_singularity,20260529,planner,rrt_connect,41075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
34,42,scene_04_near_singularity,20260529,planner,rrt_connect,41076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
35,42,scene_04_near_singularity,20260529,planner,rrt_connect,41077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
36,42,scene_04_near_singularity,20260529,planner,rrt_connect,41078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
37,42,scene_04_near_singularity,20260529,planner,rrt_connect,41079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
38,42,scene_04_near_singularity,20260529,planner,rrt_connect,41080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
39,42,scene_04_near_singularity,20260529,planner,rrt_connect,41081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
40,42,scene_04_near_singularity,20260529,planner,rrt_connect,41082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
41,42,scene_04_near_singularity,20260529,planner,rrt_connect,41083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
42,42,scene_04_near_singularity,20260529,planner,rrt_connect,41084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
43,42,scene_04_near_singularity,20260529,planner,rrt_connect,41085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
44,42,scene_04_near_singularity,20260529,planner,rrt_connect,41086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
45,42,scene_04_near_singularity,20260529,planner,rrt_connect,41087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
46,42,scene_04_near_singularity,20260529,planner,rrt_connect,41088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
47,42,scene_04_near_singularity,20260529,planner,rrt_connect,41089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
48,42,scene_04_near_singularity,20260529,planner,rrt_connect,41090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
49,42,scene_04_near_singularity,20260529,planner,rrt_connect,41091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
0,42,scene_04_near_singularity,20260529,planner,prm,42042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
1,42,scene_04_near_singularity,20260529,planner,prm,42043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
2,42,scene_04_near_singularity,20260529,planner,prm,42044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
3,42,scene_04_near_singularity,20260529,planner,prm,42045,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
4,42,scene_04_near_singularity,20260529,planner,prm,42046,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
5,42,scene_04_near_singularity,20260529,planner,prm,42047,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
6,42,scene_04_near_singularity,20260529,planner,prm,42048,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
7,42,scene_04_near_singularity,20260529,planner,prm,42049,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
8,42,scene_04_near_singularity,20260529,planner,prm,42050,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
9,42,scene_04_near_singularity,20260529,planner,prm,42051,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
10,42,scene_04_near_singularity,20260529,planner,prm,42052,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
11,42,scene_04_near_singularity,20260529,planner,prm,42053,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
12,42,scene_04_near_singularity,20260529,planner,prm,42054,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
13,42,scene_04_near_singularity,20260529,planner,prm,42055,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
14,42,scene_04_near_singularity,20260529,planner,prm,42056,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
15,42,scene_04_near_singularity,20260529,planner,prm,42057,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
16,42,scene_04_near_singularity,20260529,planner,prm,42058,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
17,42,scene_04_near_singularity,20260529,planner,prm,42059,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
18,42,scene_04_near_singularity,20260529,planner,prm,42060,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
19,42,scene_04_near_singularity,20260529,planner,prm,42061,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
20,42,scene_04_near_singularity,20260529,planner,prm,42062,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
21,42,scene_04_near_singularity,20260529,planner,prm,42063,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
22,42,scene_04_near_singularity,20260529,planner,prm,42064,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
23,42,scene_04_near_singularity,20260529,planner,prm,42065,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
24,42,scene_04_near_singularity,20260529,planner,prm,42066,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
25,42,scene_04_near_singularity,20260529,planner,prm,42067,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
26,42,scene_04_near_singularity,20260529,planner,prm,42068,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
27,42,scene_04_near_singularity,20260529,planner,prm,42069,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
28,42,scene_04_near_singularity,20260529,planner,prm,42070,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
29,42,scene_04_near_singularity,20260529,planner,prm,42071,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
30,42,scene_04_near_singularity,20260529,planner,prm,42072,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
31,42,scene_04_near_singularity,20260529,planner,prm,42073,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
32,42,scene_04_near_singularity,20260529,planner,prm,42074,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
33,42,scene_04_near_singularity,20260529,planner,prm,42075,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
34,42,scene_04_near_singularity,20260529,planner,prm,42076,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
35,42,scene_04_near_singularity,20260529,planner,prm,42077,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
36,42,scene_04_near_singularity,20260529,planner,prm,42078,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
37,42,scene_04_near_singularity,20260529,planner,prm,42079,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
38,42,scene_04_near_singularity,20260529,planner,prm,42080,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
39,42,scene_04_near_singularity,20260529,planner,prm,42081,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
40,42,scene_04_near_singularity,20260529,planner,prm,42082,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
41,42,scene_04_near_singularity,20260529,planner,prm,42083,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
42,42,scene_04_near_singularity,20260529,planner,prm,42084,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
43,42,scene_04_near_singularity,20260529,planner,prm,42085,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
44,42,scene_04_near_singularity,20260529,planner,prm,42086,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
45,42,scene_04_near_singularity,20260529,planner,prm,42087,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
46,42,scene_04_near_singularity,20260529,planner,prm,42088,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
47,42,scene_04_near_singularity,20260529,planner,prm,42089,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
48,42,scene_04_near_singularity,20260529,planner,prm,42090,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
49,42,scene_04_near_singularity,20260529,planner,prm,42091,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,True
0,42,scene_04_near_singularity,20260529,planner,apf,43042,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
1,42,scene_04_near_singularity,20260529,planner,apf,43043,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
2,42,scene_04_near_singularity,20260529,planner,apf,43044,"[-1.5708,-1.5708,1.5708,-1.5708,-1.5708,0]","[-3.4286702,-0.88978202,1.1705446,-1.834286,1.3320352,-1.455188]","[0.76,-0.06,0.48]",,False
